id,campaign_id,coupon_id,customer_id,redemption_status
31297,28,51,87,0
54921,6,1114,536,0
37023,4,254,79,0
58181,9,266,1148,0
3884,6,120,349,0
113730,28,96,1344,0
58223,28,889,204,0
46497,4,592,411,0
17147,4,867,751,0
48921,30,783,1341,1
37617,4,867,715,0
114761,6,942,964,0
114117,28,1063,1396,0
72323,4,539,691,0
34641,15,263,237,0
59142,6,136,1305,0
46081,13,1109,300,0
37863,9,266,1494,0
113982,14,655,51,0
60684,30,492,873,0
104036,24,468,468,0
122380,1,1031,696,0
69978,15,264,810,0
54919,28,723,655,0
83147,15,864,8,0
60060,4,205,183,0
37836,25,460,196,0
39,28,711,1338,0
37524,30,1075,649,0
67895,27,590,704,1
80593,15,671,450,0
125260,4,388,1574,0
7148,16,934,1231,0
8614,28,481,1136,1
112844,4,411,71,0
31253,12,1089,464,0
9126,6,754,1441,0
20458,28,85,1387,0
88419,6,756,633,0
73478,25,1107,635,0
79039,23,613,1252,0
90743,2,1029,1036,0
10214,1,660,841,0
29577,21,554,1405,0
99354,15,864,1194,0
44757,4,204,400,0
40159,1,752,357,0
7520,1,783,865,0
41971,6,734,880,0
70869,4,202,20,0
68906,17,853,994,0
116983,28,75,854,0
114742,23,1081,1276,0
49050,21,470,610,0
90031,1,931,90,0
37903,19,1105,1470,0
77087,4,412,923,0
6790,2,768,918,0
120720,30,572,621,0
44790,4,229,899,0
6746,1,361,607,0
65130,14,35,832,0
117653,28,1015,587,0
36571,4,217,1407,0
73236,15,836,355,0
19938,1,304,207,0
124755,14,28,714,0
81272,28,1081,1429,0
78478,6,480,24,0
107543,6,163,1472,0
52044,28,810,1400,0
115290,28,76,288,0
10816,6,530,155,0
31996,6,995,1147,0
38314,14,959,1246,0
61122,28,293,1312,0
105662,4,867,1088,0
123084,28,865,7,0
116880,21,261,1335,0
61455,28,100,296,0
56621,6,166,379,0
11615,6,1045,1291,0
23807,24,896,556,0
5622,22,459,1549,0
83555,4,1059,878,0
33784,4,624,396,1
46850,19,967,1103,0
113138,9,618,208,0
108073,17,703,1580,0
68632,4,412,842,0
107943,28,97,1019,0
38669,17,1038,63,0
93271,6,1029,687,0
69426,28,93,352,0
56485,4,680,101,0
96114,28,879,281,0
106341,14,270,1347,0
57268,17,781,593,0
5817,28,1017,944,0
68617,5,407,590,0
33733,28,62,1232,0
85428,13,1079,495,0
104404,23,1035,136,0
19766,4,225,1038,0
83536,23,416,136,0
118235,6,780,959,0
20230,28,707,210,0
91190,27,492,826,1
33952,28,747,578,0
35564,6,21,1501,1
88030,28,733,350,0
8427,1,323,191,0
112611,14,959,1186,0
70579,6,468,1251,0
39247,4,539,15,0
123301,6,512,114,0
50424,23,1081,398,0
5901,4,175,1043,0
110461,19,431,319,0
59226,21,923,969,0
119839,24,896,570,0
102718,4,877,627,1
95219,28,889,756,0
127729,13,580,780,0
121263,27,907,1351,0
15897,21,531,653,0
73731,28,81,793,0
59094,28,88,342,0
125634,14,549,898,0
34038,6,134,101,0
2480,13,295,684,0
4852,29,966,1095,0
86263,4,203,1319,0
35941,6,281,1345,0
106563,4,211,92,0
14811,23,538,1165,0
119675,28,1085,1249,0
3134,15,397,1294,0
39894,16,279,1516,0
3259,19,1043,1216,0
26301,6,601,1105,0
92656,6,673,792,0
96158,21,712,344,0
102840,28,11,364,0
6596,4,245,1209,0
17155,30,492,1491,0
98140,2,1048,647,0
99613,28,470,341,0
56949,4,238,1098,0
115662,4,713,922,0
100930,28,76,520,0
35884,28,49,181,0
40239,27,801,242,0
16425,6,530,19,0
122311,7,986,1164,0
8656,6,960,680,0
62780,1,582,225,0
76286,8,562,362,0
51303,6,754,878,0
21267,22,459,1479,0
72592,6,1045,1496,0
124891,6,719,1134,0
82083,6,516,227,0
102759,23,1035,26,0
5154,27,927,275,0
59511,19,934,1152,0
97410,4,560,933,0
112782,6,470,13,0
5915,28,672,712,0
74910,28,1033,246,0
31620,9,442,898,0
97755,17,174,949,0
78914,4,487,619,0
115852,6,164,450,0
61771,6,482,108,0
101121,6,888,528,0
67608,24,105,44,0
53276,3,980,666,0
17206,4,753,210,0
15184,20,401,1457,0
23006,28,276,14,0
116095,4,30,39,1
10943,21,359,590,0
49379,1,908,1079,0
14140,6,465,1067,0
37275,1,752,1550,0
61197,4,32,786,0
56527,28,1045,223,0
31358,28,63,1375,0
94259,28,296,1069,0
59770,21,566,1481,0
58560,6,21,529,0
14314,4,254,509,0
116399,16,280,1351,0
47007,17,173,131,0
24905,28,248,1199,0
21188,4,541,438,0
84915,28,559,866,0
105878,1,489,1367,0
61127,28,63,1064,0
49044,9,39,464,0
72706,23,418,876,0
11908,6,420,575,0
13956,6,705,663,0
86747,6,517,1195,0
125202,1,250,1227,0
123768,24,578,1573,0
9542,7,691,843,0
11567,28,970,941,0
15276,6,1112,130,0
48970,6,881,489,0
128462,4,713,1366,0
77444,4,487,854,0
33098,28,84,478,0
48384,17,796,1552,0
110235,2,874,578,0
100719,15,834,235,0
35443,30,466,141,0
53022,28,292,1378,0
117595,28,11,1142,0
64820,28,513,1,0
65849,4,239,690,0
111953,6,153,1567,0
54085,28,740,829,0
25183,6,744,1287,0
116948,13,44,346,0
20394,28,983,687,0
110472,6,152,1073,0
77352,23,787,181,0
124645,7,687,338,0
117332,4,1000,363,0
68804,4,190,1061,0
53009,3,980,844,0
88614,1,1043,459,0
32448,2,958,253,0
109168,6,673,860,0
109299,27,583,914,0
93109,15,1094,1438,0
33730,28,810,852,0
59506,9,39,735,0
21090,4,869,414,1
40939,13,744,1463,0
8270,6,145,463,0
74191,28,433,1238,0
8449,4,201,934,0
59519,15,841,1094,0
98504,24,788,902,0
103455,13,415,1268,0
123336,9,442,1346,0
5149,6,1027,437,0
110071,27,993,33,0
68754,6,253,162,0
84115,3,913,275,0
120938,4,680,888,0
107990,9,932,464,0
56692,4,228,381,0
41437,1,365,58,0
116922,17,1038,1572,0
1919,30,470,1036,0
74796,4,182,959,0
64796,24,870,96,0
71627,4,192,151,0
19848,6,610,996,0
2587,4,747,157,0
21440,28,90,737,0
96993,28,989,1137,0
94351,1,745,1426,0
83832,17,906,1431,0
56564,4,462,1518,0
58957,6,157,867,0
128046,6,418,1467,0
128339,28,581,594,1
33055,27,432,1548,0
101798,4,214,493,0
42544,28,550,1232,0
50216,14,938,1552,0
87801,6,284,55,0
118010,6,881,377,0
101165,2,242,28,0
87534,6,1056,505,0
78921,6,408,1550,0
67997,27,583,1466,0
109132,6,150,713,0
28238,28,11,357,0
103752,4,216,835,0
65261,6,610,1242,0
52986,28,494,1323,0
71005,4,288,1199,0
117243,6,1031,733,0
114415,4,185,93,0
127300,4,216,1159,0
77662,6,1029,1392,0
39893,22,651,1314,0
56828,27,38,869,0
54233,14,270,1440,0
120384,28,544,1239,0
19697,4,258,533,0
69163,13,44,158,0
29175,28,490,1461,0
101316,3,971,72,0
90994,28,95,1255,0
49462,28,1033,781,0
43583,23,619,1142,0
118543,4,501,823,0
25378,27,492,619,1
4284,6,675,635,0
3465,23,243,677,0
41483,28,93,373,0
50886,4,988,336,0
3343,29,1043,308,0
25935,27,957,1518,0
66118,15,838,1117,0
52075,28,922,1505,0
42466,6,138,484,0
29670,30,819,1083,0
79530,9,266,45,0
119968,22,459,1040,0
47581,23,800,556,0
9637,6,268,638,0
65913,4,570,226,0
7452,6,511,221,0
85338,6,420,1451,0
29061,23,597,81,0
105913,1,867,357,0
84098,24,18,590,0
88653,28,747,1100,0
35495,28,532,1453,0
58176,23,619,1309,0
111901,1,851,561,0
25822,3,1044,767,0
30246,6,773,525,0
73104,28,465,1117,0
35834,3,1044,929,0
127021,4,477,1513,0
108853,25,673,293,0
53606,6,134,835,0
111485,17,173,42,0
80565,4,1061,465,0
74524,4,202,1011,0
54913,3,971,240,0
101297,1,334,759,0
75494,3,913,638,0
15305,28,727,1536,0
31505,4,753,559,0
33780,28,983,1182,0
60167,15,389,1404,0
62634,4,1024,835,0
33287,28,285,1187,0
106166,4,952,153,0
50304,28,256,1467,0
92047,4,34,1376,0
34934,1,565,93,0
44862,14,269,1182,0
25710,6,113,1579,0
6824,4,985,1449,0
126031,15,864,1510,0
123213,27,241,205,0
23663,28,583,462,0
56017,29,966,75,0
39080,21,324,1320,0
68744,4,230,841,0
104951,6,850,1226,0
58219,28,45,1172,0
25444,3,1044,408,0
112170,13,580,1350,0
55288,28,45,307,0
85576,28,98,212,0
14297,6,1028,987,0
116397,24,896,912,0
79400,2,242,1109,0
44858,1,319,1418,0
82759,15,864,49,0
37063,6,21,934,0
31836,30,572,782,0
102790,6,1047,69,0
114959,4,206,559,0
48461,27,869,541,1
42097,4,192,101,0
45024,9,799,1046,0
10828,16,15,1364,0
39072,4,501,423,0
32585,4,941,223,0
56840,24,870,1500,0
21477,3,571,1031,0
32997,28,1070,1167,0
30810,27,540,1257,0
35202,28,759,769,0
102064,28,1081,1519,0
94113,4,648,592,0
47023,28,285,565,0
99475,4,503,101,1
113709,21,594,1383,0
9713,6,901,763,0
28598,4,985,74,0
107425,4,197,1008,0
47892,9,244,1408,0
93822,16,934,1215,0
113972,6,118,1073,0
109024,28,754,1022,0
379,27,957,864,0
2423,13,1069,1473,0
126799,28,889,767,0
77643,24,19,772,0
2464,15,390,162,0
73305,2,1048,1432,0
51755,4,949,438,0
34151,4,898,337,0
1680,6,485,27,0
8751,28,103,356,0
98855,4,204,124,0
59372,4,226,519,0
108339,4,206,1056,0
24685,21,421,1463,0
47920,17,673,421,0
103640,24,468,170,0
70773,28,80,556,0
44051,4,640,1484,0
66796,24,18,1276,0
95889,27,811,1466,0
39411,27,583,659,0
106121,4,867,238,0
45391,28,922,1312,0
5515,28,1073,904,0
44372,4,856,289,0
93686,21,889,607,0
109833,6,137,559,0
68936,4,254,1547,0
53217,30,108,545,0
109912,1,1115,365,0
47191,17,853,1292,0
127520,9,40,1228,0
102664,6,1055,99,0
117274,15,726,810,0
6342,27,590,378,0
50559,7,392,1464,0
44606,28,79,501,0
12402,21,945,1549,0
94427,28,433,222,0
53690,6,1032,391,0
77457,27,452,459,0
97230,23,1081,1444,0
12534,21,1036,38,0
98371,28,610,1431,0
82698,4,1031,1345,0
62435,3,910,909,0
76334,21,307,1097,0
77978,6,21,638,0
50503,27,590,131,0
20320,6,653,433,0
65101,1,1053,1157,0
65230,6,123,1083,0
104793,4,946,643,0
39849,28,72,1084,0
10442,7,687,518,0
67751,4,573,1324,0
97220,21,303,576,0
87287,6,1021,613,0
41765,30,108,971,0
39151,6,121,1488,0
18517,13,744,934,0
70676,7,17,900,0
54271,4,1024,88,0
86233,4,225,966,0
83505,6,601,1452,0
54633,4,184,991,0
113865,28,256,643,0
77562,17,173,1577,0
114135,24,607,1467,0
32159,6,454,319,0
1247,28,622,518,0
44419,15,726,1095,0
41671,28,738,450,0
93832,6,386,86,0
107974,14,549,990,0
59361,17,673,1572,0
18875,21,563,400,0
26903,21,563,9,0
113341,4,222,1519,0
88737,28,1015,339,0
75267,6,751,148,0
100812,28,674,1170,0
63769,4,417,1142,0
32177,4,430,1134,0
7972,28,494,63,0
125195,5,587,1547,0
1402,20,404,432,0
36363,15,390,1345,0
10747,14,666,1556,0
65056,6,284,189,0
72978,6,766,435,0
12793,13,612,45,0
78744,17,796,854,0
56140,4,233,183,0
67047,15,721,690,0
83516,4,274,590,0
90689,4,941,602,0
10422,22,895,1549,0
109922,13,415,1350,0
118361,4,698,1269,0
97588,23,985,152,0
9464,28,610,355,0
110713,6,145,1234,0
86604,6,275,279,0
42411,24,788,955,0
87053,6,244,1578,0
55382,4,30,613,1
792,28,885,154,0
41432,4,200,889,0
70152,16,662,686,0
29246,23,943,240,0
34230,4,956,602,0
19906,4,194,1187,0
33276,28,283,756,0
53767,21,998,1290,0
103373,22,791,1574,0
36231,21,1101,1223,0
53092,13,44,565,0
28950,1,852,263,0
1308,28,725,1122,0
31699,27,518,504,0
105068,28,48,124,0
106519,15,397,1504,0
116137,28,424,1229,0
26067,28,283,881,0
71308,28,610,1229,1
114641,2,768,763,0
68006,28,989,666,0
91438,30,819,553,0
57090,28,276,551,0
70690,7,17,271,0
87644,23,538,659,0
95195,28,1085,1346,0
111043,4,213,475,0
83105,27,518,303,1
23136,4,499,1194,0
76434,28,56,900,0
15646,20,384,1192,0
39066,6,679,380,0
64317,27,492,570,1
51872,28,509,974,0
52427,1,912,598,0
69691,28,509,1320,0
41384,15,403,1271,0
112430,21,920,1041,0
28637,28,916,549,0
16817,4,217,1399,0
43959,23,1040,1276,0
55751,4,1008,294,0
22790,7,687,28,0
122527,6,136,452,0
83212,4,548,1061,0
14308,28,509,1444,0
84311,24,19,1403,0
108185,20,384,432,0
116180,30,466,861,0
92799,28,91,976,0
43882,4,1052,1565,0
48275,28,583,658,0
89714,12,405,1430,0
125362,13,1079,871,0
36089,7,691,446,0
104662,6,119,276,0
42507,4,417,753,0
103940,4,865,972,0
35924,4,267,724,0
10275,21,668,290,0
104928,28,46,653,0
120421,21,900,1224,0
94806,28,805,1117,0
70997,28,808,1246,0
96469,2,1029,332,0
8750,24,691,924,0
23058,24,691,1520,0
104474,28,879,274,0
70609,6,940,735,0
114989,21,909,569,0
103093,28,63,553,0
106294,6,949,1383,0
84181,4,1031,1284,0
84217,4,1059,715,1
40959,6,1114,1381,0
23720,6,681,66,0
116019,28,63,66,0
84293,19,279,109,0
68811,23,800,1044,0
97045,21,900,927,0
122104,23,943,962,0
2326,24,535,590,0
95710,25,347,675,0
100185,15,841,1323,0
116403,6,168,380,0
66149,4,195,922,0
27987,17,697,45,0
88027,21,362,1086,0
83117,28,812,918,0
29731,15,264,396,0
27809,4,497,1065,0
77715,4,640,353,0
12209,4,903,1095,0
45702,25,1047,304,0
8316,6,157,222,0
72736,4,560,1320,0
107223,6,1055,894,0
125265,6,881,1293,0
75936,16,457,1494,0
242,15,1094,412,0
108511,28,7,648,0
99223,14,1044,651,0
38617,30,108,1232,0
59831,4,195,1446,0
116170,4,236,277,0
128224,4,468,1142,0
8169,6,115,679,0
1458,23,613,573,0
50569,9,442,545,0
31627,6,850,1236,0
97070,27,869,1029,1
95539,28,55,603,0
62543,16,824,1092,0
106442,6,122,869,0
76221,21,500,151,0
28303,28,63,859,0
124624,21,889,1544,0
70289,4,690,1116,0
110836,28,883,428,0
25357,6,778,963,0
57110,23,243,1573,0
107056,10,42,710,0
92422,7,17,1332,0
52437,6,515,1117,0
124845,28,1110,1516,0
41950,4,592,781,1
115069,6,786,1198,0
47134,4,699,1142,0
73186,4,34,1542,0
11103,21,866,989,0
31732,6,513,1381,0
44348,21,282,141,0
24874,3,669,862,0
29697,4,1052,832,0
39954,28,73,1335,0
18740,27,907,8,0
64714,6,1114,805,0
124469,4,178,930,0
89217,23,597,569,0
120693,4,412,97,0
791,29,456,928,0
20302,15,833,284,0
57505,4,197,291,0
95098,4,869,554,0
77313,28,52,217,0
80540,1,446,636,0
28532,1,667,725,0
17085,6,1059,1412,0
15178,27,981,131,0
84612,17,488,844,0
38290,28,78,1340,0
117884,1,357,636,0
91837,21,678,439,0
84710,21,918,1473,0
3704,28,481,1330,0
39775,21,341,450,0
64395,21,366,1430,0
98106,2,1111,1410,0
52202,28,942,21,0
75394,24,578,1048,0
112233,28,86,571,0
22541,4,216,1312,0
10710,28,59,684,0
67778,4,557,1255,0
60153,6,601,304,0
69625,6,119,1410,0
81320,28,501,1013,0
50743,4,34,397,0
14402,27,37,861,0
22380,29,934,130,0
11115,17,488,1454,0
26394,1,998,419,0
42692,6,121,1350,0
48516,14,938,1156,0
66861,2,242,915,0
21448,4,211,58,0
92094,4,526,251,0
38874,28,89,1054,0
15515,1,695,1283,0
118605,9,244,268,0
12916,28,86,589,0
39939,4,190,819,0
21900,6,420,207,0
80852,7,986,1146,0
25580,4,470,457,0
64789,6,1056,1441,0
20704,28,82,937,0
121022,6,796,906,0
47801,4,1052,797,0
35250,28,1086,1258,0
119559,4,624,1501,0
61864,1,647,1174,0
96533,27,907,244,0
87563,28,87,692,0
73051,22,459,42,0
88422,29,689,1122,0
92192,29,456,308,0
55336,3,910,378,0
46167,30,492,366,0
111128,6,119,490,0
123308,24,105,590,0
65774,6,117,119,0
125568,4,178,916,0
89666,4,543,1552,0
102031,28,554,525,0
94647,4,251,1137,0
117623,9,952,864,0
81059,6,940,969,0
55863,4,183,1052,0
104846,28,74,1165,0
118495,21,821,745,0
30832,28,919,349,0
49855,30,107,1257,0
94349,6,940,987,0
65095,27,590,544,0
103156,1,942,457,0
65888,13,1069,1518,0
43213,1,593,1157,0
38604,6,114,1025,0
72293,4,988,1404,0
125732,13,522,1444,0
91899,28,69,1291,0
109291,19,934,1343,0
74254,28,76,910,0
58110,13,44,964,0
20333,4,218,33,0
24238,27,811,1327,0
90442,28,567,722,0
89713,6,1056,19,0
112663,13,1109,1402,0
59055,29,934,856,0
21896,21,366,781,0
6629,3,658,557,0
90113,4,233,142,0
32221,27,957,1367,0
60292,4,526,1232,0
19915,4,702,1038,0
103222,15,396,535,0
97520,28,682,1127,0
87532,9,869,1106,0
946,16,732,1231,0
107769,17,673,1442,0
114889,6,123,854,0
81132,13,522,484,0
28593,15,864,736,0
105297,4,214,239,0
22613,15,837,779,0
58835,23,982,96,0
42161,4,988,1342,0
113710,14,28,1228,0
43430,28,74,969,0
87635,23,448,181,0
65149,6,944,440,0
24601,6,644,228,0
56590,4,193,391,0
23172,14,959,1332,0
33463,28,804,269,0
57821,13,580,565,0
50040,1,369,1064,0
16417,1,1115,321,0
89730,13,415,852,0
60714,6,1029,1083,0
28283,27,492,277,0
111679,1,610,1190,0
42682,17,781,1379,0
89581,15,403,1404,0
99886,4,30,598,1
77430,7,392,186,0
105309,6,723,741,0
65899,1,1000,1547,0
14606,28,91,1249,0
117743,23,873,874,0
108472,4,952,1343,0
104992,4,417,1418,1
79813,15,1094,744,0
88258,28,87,1072,0
30919,1,299,667,0
77631,4,717,1359,0
17693,27,241,1478,0
35092,28,288,1126,0
124281,28,744,500,0
58199,4,941,1115,0
123689,4,892,520,0
124921,28,920,342,0
33071,28,57,1384,0
3199,6,153,1316,0
123879,1,859,426,0
6092,4,203,1411,0
84864,13,415,250,0
31385,28,12,483,0
89765,7,641,446,0
47696,28,754,1528,0
35694,28,293,1111,0
7848,4,514,48,0
94594,28,54,891,0
53990,1,337,891,0
91275,9,932,466,0
36095,23,943,498,0
96621,13,522,1558,0
16983,28,757,798,0
84425,17,488,723,0
89537,25,514,21,0
9455,6,473,1376,0
59811,4,880,1032,0
22133,13,527,367,0
80255,1,369,874,0
99968,28,1058,1543,0
45462,28,58,1167,0
69225,22,935,416,0
101347,27,981,327,0
18811,23,597,152,0
7758,28,1085,1246,0
18661,28,806,1458,0
18896,6,516,971,0
14239,28,283,1215,0
15169,28,247,1045,0
8812,4,548,1163,0
31127,28,615,938,0
7775,4,699,767,0
104487,6,171,1007,0
31883,6,171,886,0
29054,23,1046,569,0
75400,28,711,1580,0
33758,4,1034,447,0
34232,6,586,228,0
4196,2,567,922,0
35512,17,673,1555,0
53073,7,1050,791,0
124601,24,18,1148,0
10660,27,801,1475,1
124172,4,698,1366,0
18943,28,84,767,0
124666,15,843,866,0
18360,17,652,1558,0
53333,28,727,831,0
89340,4,289,1097,0
125525,6,114,1522,0
63795,7,1050,1239,0
115391,6,1028,980,0
44330,30,783,379,0
44715,9,417,844,0
26045,27,540,1450,0
21818,6,136,948,0
67030,6,128,588,0
17379,4,1054,304,0
8764,6,168,575,0
47021,27,452,1224,0
38535,28,915,644,0
125945,28,554,1507,0
83942,27,583,66,0
32348,28,103,1486,0
68502,3,658,430,0
62729,16,457,566,0
74886,17,174,1232,0
66151,4,504,1110,0
23011,28,54,1460,0
109366,30,492,1232,0
31176,15,671,1516,0
24791,28,810,1129,0
118204,17,583,1418,0
91484,15,726,284,0
25798,4,555,774,0
80453,4,182,1144,0
81405,3,759,1224,0
84328,30,526,859,0
81213,6,153,331,0
111754,28,80,1538,0
117309,4,288,858,0
126057,6,434,1469,0
57750,15,1094,657,0
1264,22,551,1545,0
155,4,190,1196,0
49419,6,485,874,0
93297,13,1109,866,0
124035,15,864,1534,0
56285,4,949,421,0
52174,15,286,88,0
110027,27,869,659,1
43740,6,951,608,0
119059,6,454,164,0
70242,4,880,877,0
60589,9,442,1444,0
6228,24,896,1048,0
9497,14,999,1369,0
85681,15,840,1046,0
26960,6,987,386,0
92594,1,979,599,0
32984,13,295,128,0
48964,27,583,826,0
60407,6,25,1168,0
88775,4,36,235,0
19534,6,719,271,0
1474,2,845,28,0
73784,30,1063,38,0
36453,30,492,782,0
32903,19,431,418,0
116876,24,520,405,0
82620,1,1053,1304,0
74527,6,25,1053,0
30740,21,907,164,0
4400,15,263,1458,0
71105,22,895,416,0
6692,4,869,474,0
41464,9,41,192,0
115944,23,750,525,0
3638,6,468,289,0
85950,15,286,889,0
119960,3,1044,1014,0
28899,27,811,1135,0
1915,6,143,1083,0
22967,3,1012,1386,0
45101,4,657,1284,0
112854,9,41,268,0
71691,6,454,1293,0
8971,15,843,1504,0
71251,27,981,832,0
37458,21,522,1549,0
69082,1,319,1508,0
2456,23,674,1339,0
103724,9,41,626,0
19161,13,612,127,0
35591,27,744,1558,0
44475,28,817,62,0
12228,19,1105,1454,0
79272,1,288,636,0
54199,29,689,1083,0
89442,4,236,1501,0
9822,4,1043,1477,0
108577,10,43,498,0
28416,30,492,1365,0
102991,4,1061,1239,0
21970,28,885,1229,0
125037,4,462,572,0
114640,13,1079,395,0
49683,27,929,339,0
15267,21,667,1072,0
55529,28,47,325,0
18817,28,77,443,0
60054,23,985,91,0
78314,6,120,1076,0
106092,23,243,1429,0
14669,21,282,1535,0
80891,27,492,479,0
6031,28,754,859,0
95114,7,986,1490,0
125464,23,619,81,0
107080,4,541,1346,0
35330,6,284,1213,0
33464,1,979,65,0
78087,4,215,1278,0
21979,19,455,42,0
103151,4,33,1161,0
20204,13,527,248,0
108029,28,424,1360,0
49206,17,810,626,0
13191,24,691,753,0
47923,28,882,1347,0
110808,15,833,257,0
80325,4,962,826,0
11342,28,806,844,0
40873,4,238,20,0
80372,6,1112,145,0
68679,6,617,185,0
48730,28,511,1144,0
11956,28,722,265,0
15671,28,83,965,0
97895,27,801,1460,1
50395,23,674,117,0
13535,28,674,1297,0
89157,28,383,1340,0
19101,14,269,1093,0
16394,29,689,1506,0
88977,4,514,1501,0
95632,23,873,152,0
125953,13,415,1415,0
27255,6,159,1384,0
18859,4,188,1240,0
61559,13,736,1498,0
100683,1,898,393,0
47217,3,506,915,0
100694,27,929,627,0
120141,28,885,1128,0
108633,28,9,1457,0
111154,27,811,1393,1
91260,4,226,442,0
16872,28,928,668,0
64806,4,1060,1405,0
31777,4,1054,541,0
58473,27,744,1518,0
109935,1,375,58,0
125213,28,911,171,0
121494,21,314,99,0
11821,28,759,1451,0
25220,6,1029,78,0
63888,7,1050,1475,0
123166,4,31,525,1
41141,6,23,778,0
85946,1,299,639,0
15506,21,354,151,0
51430,4,232,906,0
86692,28,449,649,0
4887,4,507,1260,0
117831,4,34,577,0
115343,30,526,111,0
527,4,942,645,1
10352,6,530,269,0
110638,1,358,506,0
125460,27,929,1029,0
54255,28,465,324,0
109352,27,540,504,0
109189,4,880,299,0
16720,4,693,356,0
107054,9,40,1305,0
53072,27,590,1537,0
47719,6,694,1004,0
42642,6,578,97,0
111064,1,529,968,0
99293,6,1029,404,0
86624,16,689,8,0
53018,17,1069,333,0
8271,9,599,78,0
68550,3,658,1431,0
121923,6,517,1067,0
72557,28,981,460,0
16831,6,675,301,0
31582,22,407,297,0
14602,14,28,390,0
123488,7,1050,905,0
81300,28,84,329,0
58591,30,1075,250,0
63890,28,278,1272,0
44022,14,28,412,0
81010,4,693,1289,0
85209,15,390,275,0
49792,22,895,71,0
70479,6,992,98,0
6939,4,216,559,0
86704,6,780,1470,0
42845,6,675,499,0
73742,6,1045,560,0
77936,4,222,819,0
90205,17,906,112,0
95681,28,915,719,0
36075,4,207,1340,0
70772,4,1005,1242,0
53075,4,539,1036,1
14191,17,809,1418,0
55489,6,888,852,0
101523,6,171,487,0
110441,16,732,1263,0
22816,28,733,33,0
32371,24,578,569,0
128422,28,964,131,0
943,28,740,80,0
111452,22,591,205,0
59036,27,492,464,1
50734,3,971,228,0
15396,6,888,1137,0
61571,28,672,466,0
64923,4,730,306,0
62229,3,759,793,0
41304,6,796,655,0
88561,16,689,712,0
99931,4,946,446,0
51339,24,578,1015,0
38593,15,403,929,0
73588,14,999,789,0
83071,28,907,974,0
51806,28,7,1223,0
39336,4,541,705,0
123822,21,666,1351,0
50709,21,818,465,0
60756,16,106,1302,0
33945,28,711,621,0
59948,1,246,212,0
105381,4,254,1403,0
99044,21,691,294,0
94600,28,47,553,0
124526,28,96,602,0
4773,4,215,263,0
45534,28,1033,1451,0
856,6,140,498,0
120539,27,492,808,1
79451,6,888,1486,0
59821,1,776,269,0
49421,28,58,1506,0
37796,6,114,244,0
42712,6,281,1095,0
60652,24,19,665,0
35104,4,254,48,0
118132,6,273,1358,0
45034,4,191,452,0
122243,6,940,207,0
114633,3,1012,377,0
75969,4,510,1581,0
113365,21,303,724,0
69414,1,327,818,0
107509,23,1040,57,0
113922,1,484,204,0
44509,4,461,1153,0
64325,6,770,1017,0
12086,17,673,593,0
97394,2,701,7,0
123065,4,227,197,0
40030,23,1081,590,0
105492,1,797,578,0
62270,6,516,1467,0
15524,13,612,612,0
69168,6,167,578,0
79058,19,893,234,0
66134,4,288,183,0
49570,29,455,738,0
36685,15,840,659,0
37744,27,929,60,0
9138,16,662,1477,0
119708,17,488,990,0
90920,23,445,943,0
68612,28,7,454,0
42740,6,244,1052,0
70575,21,576,412,0
10164,15,721,748,0
116270,4,680,732,0
97438,6,954,1451,0
74287,15,264,1270,0
104911,27,993,1518,0
113079,6,434,820,0
43555,15,837,809,0
46187,24,575,192,0
100451,30,705,1491,0
60373,6,504,391,0
112601,4,211,1190,0
58813,28,60,1168,0
6457,4,507,358,0
68821,4,176,1167,0
59864,28,257,952,0
46144,4,185,7,0
103148,28,101,498,0
116725,4,702,296,0
53939,4,240,1005,0
46097,4,553,868,0
115790,28,92,944,0
80675,28,616,290,0
70548,17,498,421,0
44651,27,929,1573,0
31726,28,559,1509,0
22606,27,1079,844,0
41725,30,107,528,0
62037,27,432,945,0
83353,24,870,1351,0
125364,4,865,1152,1
94810,4,702,715,0
126555,4,555,100,0
110635,28,12,694,0
64608,4,477,323,0
60214,6,511,1375,0
73481,7,687,318,0
4664,15,404,1268,0
78290,4,592,1326,0
122081,17,1077,1438,0
105562,4,184,1060,0
75735,21,1076,1224,0
57444,4,209,1167,0
12538,4,533,1526,0
93315,29,664,520,0
114280,28,623,235,0
92507,6,422,1188,0
65112,1,536,23,0
123836,28,45,1189,0
17184,21,409,648,0
39475,28,51,198,0
58214,6,1114,1166,0
20384,21,529,203,0
46763,25,1023,619,0
55320,4,1054,546,0
49987,4,182,302,0
44393,15,671,981,0
83524,6,141,227,0
117603,17,174,1144,0
10189,4,430,484,0
113986,27,869,510,1
72009,6,468,1048,0
49823,4,577,1031,0
69314,28,700,675,0
37132,28,928,1352,0
123844,6,511,932,0
105717,28,73,389,0
121970,24,896,1500,0
56900,23,715,569,0
95022,28,86,254,0
118302,28,1002,1349,0
66322,4,462,387,0
70647,6,153,1343,0
11998,13,647,762,0
117019,4,505,1113,0
14847,15,836,934,0
113067,27,518,228,0
76136,6,115,690,0
108016,27,957,1276,0
24871,19,934,1509,0
67865,4,418,1309,0
91753,23,538,484,0
92201,6,516,331,0
99753,28,8,727,0
68397,6,143,405,0
29699,15,671,773,0
115698,9,899,766,0
100722,30,705,366,0
126788,6,277,705,0
80402,4,557,828,0
26588,4,633,94,0
58011,6,249,1310,0
